Arrival Date,Arrival Date (Day),Arrival Date (Hour),Arrival Date (Minute),Arrival Date (Month),Arrival Date (Quarter),Arrival Date (Second),Arrival Date (Week),Arrival Date (Year),Arrival Date (Epoch days),Arrival Date (Epoch seconds),Dispatch Date,Dispatch Date (Day),Dispatch Date (Hour),Dispatch Date (Minute),Dispatch Date (Month),Dispatch Date (Quarter),Dispatch Date (Second),Dispatch Date (Week),Dispatch Date (Year),Dispatch Date (Epoch days),Dispatch Date (Epoch seconds),From Source,Ordered ID,To Destination,Truck ID,Warehouse IDs
"",,,,,,,,,0,0,18/5/2019,18,00,00,05,2,00,20,2019,18034,1558137600,WSW1001,ORD1502,SERVICEPROVIDER1016,TRU1004,WSW1001
"",,,,,,,,,0,0,19/5/2019,19,00,00,05,2,00,20,2019,18035,1558224000,WSW1001,ORD1503,SERVICEPROVIDER1016,TRU1004,WSW1001
21/5/2019,21,00,00,05,2,00,21,2019,18037,1558396800,20/5/2019,20,00,00,05,2,00,20,2019,18036,1558310400,WSW1001,ORD1504,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,21/5/2019,21,00,00,05,2,00,21,2019,18037,1558396800,WSW1001,ORD1505,SERVICEPROVIDER1017,TRU1004,WSW1001
23/5/2019,23,00,00,05,2,00,21,2019,18039,1558569600,22/5/2019,22,00,00,05,2,00,21,2019,18038,1558483200,WSW1001,ORD1506,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,23/5/2019,23,00,00,05,2,00,21,2019,18039,1558569600,WSW1001,ORD1507,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,24/5/2019,24,00,00,05,2,00,21,2019,18040,1558656000,WSW1001,ORD1508,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,25/5/2019,25,00,00,05,2,00,21,2019,18041,1558742400,WSW1001,ORD1509,SERVICEPROVIDER1017,TRU1004,WSW1001
27/5/2019,27,00,00,05,2,00,21,2019,18043,1558915200,26/5/2019,26,00,00,05,2,00,21,2019,18042,1558828800,WSW1001,ORD1510,SERVICEPROVIDER1017,TRU1004,WSW1001
28/5/2019,28,00,00,05,2,00,22,2019,18044,1559001600,27/5/2019,27,00,00,05,2,00,21,2019,18043,1558915200,WSW1001,ORD1511,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,28/5/2019,28,00,00,05,2,00,22,2019,18044,1559001600,WSW1001,ORD1512,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,29/5/2019,29,00,00,05,2,00,22,2019,18045,1559088000,WSW1001,ORD1513,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,30/5/2019,30,00,00,05,2,00,22,2019,18046,1559174400,WSW1001,ORD1514,SERVICEPROVIDER1017,TRU1004,WSW1001
1/6/2019,01,00,00,06,2,00,22,2019,18048,1559347200,31/5/2019,31,00,00,05,2,00,22,2019,18047,1559260800,WSW1001,ORD1515,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,1/6/2019,01,00,00,06,2,00,22,2019,18048,1559347200,WSW1001,ORD1516,SERVICEPROVIDER1017,TRU1004,WSW1001
3/6/2019,03,00,00,06,2,00,22,2019,18050,1559520000,2/6/2019,02,00,00,06,2,00,22,2019,18049,1559433600,WSW1001,ORD1517,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,3/6/2019,03,00,00,06,2,00,22,2019,18050,1559520000,WSW1001,ORD1518,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,4/6/2019,04,00,00,06,2,00,23,2019,18051,1559606400,WSW1001,ORD1519,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,5/6/2019,05,00,00,06,2,00,23,2019,18052,1559692800,WSW1001,ORD1520,SERVICEPROVIDER1017,TRU1004,WSW1001
7/6/2019,07,00,00,06,2,00,23,2019,18054,1559865600,6/6/2019,06,00,00,06,2,00,23,2019,18053,1559779200,WSW1001,ORD1521,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,7/6/2019,07,00,00,06,2,00,23,2019,18054,1559865600,WSW1001,ORD1522,SERVICEPROVIDER1017,TRU1004,WSW1001
9/6/2019,09,00,00,06,2,00,23,2019,18056,1560038400,8/6/2019,08,00,00,06,2,00,23,2019,18055,1559952000,WSW1001,ORD1523,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,9/6/2019,09,00,00,06,2,00,23,2019,18056,1560038400,WSW1001,ORD1524,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,10/6/2019,10,00,00,06,2,00,23,2019,18057,1560124800,WSW1001,ORD1525,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,11/6/2019,11,00,00,06,2,00,24,2019,18058,1560211200,WSW1001,ORD1526,SERVICEPROVIDER1017,TRU1004,WSW1001
13/6/2019,13,00,00,06,2,00,24,2019,18060,1560384000,12/6/2019,12,00,00,06,2,00,24,2019,18059,1560297600,WSW1001,ORD1527,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,13/6/2019,13,00,00,06,2,00,24,2019,18060,1560384000,WSW1001,ORD1528,SERVICEPROVIDER1017,TRU1004,WSW1001
15/6/2019,15,00,00,06,2,00,24,2019,18062,1560556800,14/6/2019,14,00,00,06,2,00,24,2019,18061,1560470400,WSW1001,ORD1529,SERVICEPROVIDER1017,TRU1004,WSW1001
"",,,,,,,,,0,0,15/6/2019,15,00,00,06,2,00,24,2019,18062,1560556800,WSW1001,ORD1530,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,16/6/2019,16,00,00,06,2,00,24,2019,18063,1560643200,WSW1001,ORD1531,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,17/6/2019,17,00,00,06,2,00,24,2019,18064,1560729600,WSW1001,ORD1532,SERVICEPROVIDER1008,TRU1004,WSW1001
19/6/2019,19,00,00,06,2,00,25,2019,18066,1560902400,18/6/2019,18,00,00,06,2,00,25,2019,18065,1560816000,WSW1001,ORD1533,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,19/6/2019,19,00,00,06,2,00,25,2019,18066,1560902400,WSW1001,ORD1534,SERVICEPROVIDER1008,TRU1004,WSW1001
21/6/2019,21,00,00,06,2,00,25,2019,18068,1561075200,20/6/2019,20,00,00,06,2,00,25,2019,18067,1560988800,WSW1001,ORD1535,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,21/6/2019,21,00,00,06,2,00,25,2019,18068,1561075200,WSW1001,ORD1536,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,22/6/2019,22,00,00,06,2,00,25,2019,18069,1561161600,WSW1001,ORD1537,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,23/6/2019,23,00,00,06,2,00,25,2019,18070,1561248000,WSW1001,ORD1538,SERVICEPROVIDER1008,TRU1004,WSW1001
25/6/2019,25,00,00,06,2,00,26,2019,18072,1561420800,24/6/2019,24,00,00,06,2,00,25,2019,18071,1561334400,WSW1001,ORD1539,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,25/6/2019,25,00,00,06,2,00,26,2019,18072,1561420800,WSW1001,ORD1540,SERVICEPROVIDER1008,TRU1004,WSW1001
27/6/2019,27,00,00,06,2,00,26,2019,18074,1561593600,26/6/2019,26,00,00,06,2,00,26,2019,18073,1561507200,WSW1001,ORD1541,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,27/6/2019,27,00,00,06,2,00,26,2019,18074,1561593600,WSW1001,ORD1542,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,28/6/2019,28,00,00,06,2,00,26,2019,18075,1561680000,WSW1001,ORD1543,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,29/6/2019,29,00,00,06,2,00,26,2019,18076,1561766400,WSW1001,ORD1544,SERVICEPROVIDER1008,TRU1004,WSW1001
1/7/2019,01,00,00,07,3,00,26,2019,18078,1561939200,30/6/2019,30,00,00,06,2,00,26,2019,18077,1561852800,WSW1001,ORD1545,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,1/7/2019,01,00,00,07,3,00,26,2019,18078,1561939200,WSW1001,ORD1546,SERVICEPROVIDER1008,TRU1004,WSW1001
3/7/2019,03,00,00,07,3,00,27,2019,18080,1562112000,2/7/2019,02,00,00,07,3,00,27,2019,18079,1562025600,WSW1001,ORD1547,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,3/7/2019,03,00,00,07,3,00,27,2019,18080,1562112000,WSW1001,ORD1548,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,4/7/2019,04,00,00,07,3,00,27,2019,18081,1562198400,WSW1001,ORD1549,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,5/7/2019,05,00,00,07,3,00,27,2019,18082,1562284800,WSW1001,ORD1550,SERVICEPROVIDER1008,TRU1004,WSW1001
7/7/2019,07,00,00,07,3,00,27,2019,18084,1562457600,6/7/2019,06,00,00,07,3,00,27,2019,18083,1562371200,WSW1001,ORD1551,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,7/7/2019,07,00,00,07,3,00,27,2019,18084,1562457600,WSW1001,ORD1552,SERVICEPROVIDER1008,TRU1004,WSW1001
9/7/2019,09,00,00,07,3,00,28,2019,18086,1562630400,8/7/2019,08,00,00,07,3,00,27,2019,18085,1562544000,WSW1001,ORD1553,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,9/7/2019,09,00,00,07,3,00,28,2019,18086,1562630400,WSW1001,ORD1554,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,10/7/2019,10,00,00,07,3,00,28,2019,18087,1562716800,WSW1001,ORD1555,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,11/7/2019,11,00,00,07,3,00,28,2019,18088,1562803200,WSW1001,ORD1556,SERVICEPROVIDER1008,TRU1004,WSW1001
13/7/2019,13,00,00,07,3,00,28,2019,18090,1562976000,12/7/2019,12,00,00,07,3,00,28,2019,18089,1562889600,WSW1001,ORD1557,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,13/7/2019,13,00,00,07,3,00,28,2019,18090,1562976000,WSW1001,ORD1558,SERVICEPROVIDER1008,TRU1004,WSW1001
15/7/2019,15,00,00,07,3,00,28,2019,18092,1563148800,14/7/2019,14,00,00,07,3,00,28,2019,18091,1563062400,WSW1001,ORD1559,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,15/7/2019,15,00,00,07,3,00,28,2019,18092,1563148800,WSW1001,ORD1560,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,16/7/2019,16,00,00,07,3,00,29,2019,18093,1563235200,WSW1001,ORD1561,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,17/7/2019,17,00,00,07,3,00,29,2019,18094,1563321600,WSW1001,ORD1562,SERVICEPROVIDER1008,TRU1004,WSW1001
19/7/2019,19,00,00,07,3,00,29,2019,18096,1563494400,18/7/2019,18,00,00,07,3,00,29,2019,18095,1563408000,WSW1001,ORD1563,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,19/7/2019,19,00,00,07,3,00,29,2019,18096,1563494400,WSW1001,ORD1564,SERVICEPROVIDER1008,TRU1004,WSW1001
21/7/2019,21,00,00,07,3,00,29,2019,18098,1563667200,20/7/2019,20,00,00,07,3,00,29,2019,18097,1563580800,WSW1001,ORD1565,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,21/7/2019,21,00,00,07,3,00,29,2019,18098,1563667200,WSW1001,ORD1566,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,22/7/2019,22,00,00,07,3,00,29,2019,18099,1563753600,WSW1001,ORD1567,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,23/7/2019,23,00,00,07,3,00,30,2019,18100,1563840000,WSW1001,ORD1568,SERVICEPROVIDER1008,TRU1004,WSW1001
25/7/2019,25,00,00,07,3,00,30,2019,18102,1564012800,24/7/2019,24,00,00,07,3,00,30,2019,18101,1563926400,WSW1001,ORD1569,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,25/7/2019,25,00,00,07,3,00,30,2019,18102,1564012800,WSW1001,ORD1570,SERVICEPROVIDER1008,TRU1004,WSW1001
27/7/2019,27,00,00,07,3,00,30,2019,18104,1564185600,26/7/2019,26,00,00,07,3,00,30,2019,18103,1564099200,WSW1001,ORD1571,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,27/7/2019,27,00,00,07,3,00,30,2019,18104,1564185600,WSW1001,ORD1572,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,28/7/2019,28,00,00,07,3,00,30,2019,18105,1564272000,WSW1001,ORD1573,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,29/7/2019,29,00,00,07,3,00,30,2019,18106,1564358400,WSW1001,ORD1574,SERVICEPROVIDER1008,TRU1004,WSW1001
1/8/2019,01,00,00,08,3,00,31,2019,18109,1564617600,30/7/2019,30,00,00,07,3,00,31,2019,18107,1564444800,WSW1001,ORD1575,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,31/7/2019,31,00,00,07,3,00,31,2019,18108,1564531200,WSW1001,ORD1576,SERVICEPROVIDER1008,TRU1004,WSW1001
"",,,,,,,,,0,0,1/8/2019,01,00,00,08,3,00,31,2019,18109,1564617600,WSW1001,ORD1577,SERVICEPROVIDER1009,TRU1004,WSW1001
4/8/2019,04,00,00,08,3,00,31,2019,18112,1564876800,2/8/2019,02,00,00,08,3,00,31,2019,18110,1564704000,WSW1001,ORD1578,SERVICEPROVIDER1009,TRU1004,WSW1001
5/8/2019,05,00,00,08,3,00,31,2019,18113,1564963200,3/8/2019,03,00,00,08,3,00,31,2019,18111,1564790400,WSW1001,ORD1579,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,4/8/2019,04,00,00,08,3,00,31,2019,18112,1564876800,WSW1001,ORD1580,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,5/8/2019,05,00,00,08,3,00,31,2019,18113,1564963200,WSW1001,ORD1581,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,6/8/2019,06,00,00,08,3,00,32,2019,18114,1565049600,WSW1001,ORD1582,SERVICEPROVIDER1009,TRU1004,WSW1001
9/8/2019,09,00,00,08,3,00,32,2019,18117,1565308800,7/8/2019,07,00,00,08,3,00,32,2019,18115,1565136000,WSW1001,ORD1583,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,8/8/2019,08,00,00,08,3,00,32,2019,18116,1565222400,WSW1001,ORD1584,SERVICEPROVIDER1009,TRU1004,WSW1001
11/8/2019,11,00,00,08,3,00,32,2019,18119,1565481600,9/8/2019,09,00,00,08,3,00,32,2019,18117,1565308800,WSW1001,ORD1585,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,10/8/2019,10,00,00,08,3,00,32,2019,18118,1565395200,WSW1001,ORD1586,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,11/8/2019,11,00,00,08,3,00,32,2019,18119,1565481600,WSW1001,ORD1587,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,12/8/2019,12,00,00,08,3,00,32,2019,18120,1565568000,WSW1001,ORD1588,SERVICEPROVIDER1009,TRU1004,WSW1001
15/8/2019,15,00,00,08,3,00,33,2019,18123,1565827200,13/8/2019,13,00,00,08,3,00,33,2019,18121,1565654400,WSW1001,ORD1589,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,14/8/2019,14,00,00,08,3,00,33,2019,18122,1565740800,WSW1001,ORD1590,SERVICEPROVIDER1009,TRU1004,WSW1001
17/8/2019,17,00,00,08,3,00,33,2019,18125,1566000000,15/8/2019,15,00,00,08,3,00,33,2019,18123,1565827200,WSW1001,ORD1591,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,16/8/2019,16,00,00,08,3,00,33,2019,18124,1565913600,WSW1001,ORD1592,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,17/8/2019,17,00,00,08,3,00,33,2019,18125,1566000000,WSW1001,ORD1593,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,18/8/2019,18,00,00,08,3,00,33,2019,18126,1566086400,WSW1001,ORD1594,SERVICEPROVIDER1009,TRU1004,WSW1001
21/8/2019,21,00,00,08,3,00,34,2019,18129,1566345600,19/8/2019,19,00,00,08,3,00,33,2019,18127,1566172800,WSW1001,ORD1595,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,20/8/2019,20,00,00,08,3,00,34,2019,18128,1566259200,WSW1001,ORD1596,SERVICEPROVIDER1009,TRU1004,WSW1001
23/8/2019,23,00,00,08,3,00,34,2019,18131,1566518400,21/8/2019,21,00,00,08,3,00,34,2019,18129,1566345600,WSW1001,ORD1597,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,22/8/2019,22,00,00,08,3,00,34,2019,18130,1566432000,WSW1001,ORD1598,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,23/8/2019,23,00,00,08,3,00,34,2019,18131,1566518400,WSW1001,ORD1599,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,24/8/2019,24,00,00,08,3,00,34,2019,18132,1566604800,WSW1001,ORD1600,SERVICEPROVIDER1009,TRU1004,WSW1001
27/8/2019,27,00,00,08,3,00,35,2019,18135,1566864000,25/8/2019,25,00,00,08,3,00,34,2019,18133,1566691200,WSW1001,ORD1601,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,26/8/2019,26,00,00,08,3,00,34,2019,18134,1566777600,WSW1001,ORD1602,SERVICEPROVIDER1009,TRU1004,WSW1001
29/8/2019,29,00,00,08,3,00,35,2019,18137,1567036800,27/8/2019,27,00,00,08,3,00,35,2019,18135,1566864000,WSW1001,ORD1603,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,28/8/2019,28,00,00,08,3,00,35,2019,18136,1566950400,WSW1001,ORD1604,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,29/8/2019,29,00,00,08,3,00,35,2019,18137,1567036800,WSW1001,ORD1605,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,30/8/2019,30,00,00,08,3,00,35,2019,18138,1567123200,WSW1001,ORD1606,SERVICEPROVIDER1009,TRU1004,WSW1001
2/9/2019,02,00,00,09,3,00,35,2019,18141,1567382400,31/8/2019,31,00,00,08,3,00,35,2019,18139,1567209600,WSW1001,ORD1607,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,1/9/2019,01,00,00,09,3,00,35,2019,18140,1567296000,WSW1001,ORD1608,SERVICEPROVIDER1009,TRU1004,WSW1001
4/9/2019,04,00,00,09,3,00,36,2019,18143,1567555200,2/9/2019,02,00,00,09,3,00,35,2019,18141,1567382400,WSW1001,ORD1609,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,3/9/2019,03,00,00,09,3,00,36,2019,18142,1567468800,WSW1001,ORD1610,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,4/9/2019,04,00,00,09,3,00,36,2019,18143,1567555200,WSW1001,ORD1611,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,5/9/2019,05,00,00,09,3,00,36,2019,18144,1567641600,WSW1001,ORD1612,SERVICEPROVIDER1009,TRU1004,WSW1001
8/9/2019,08,00,00,09,3,00,36,2019,18147,1567900800,6/9/2019,06,00,00,09,3,00,36,2019,18145,1567728000,WSW1001,ORD1613,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,7/9/2019,07,00,00,09,3,00,36,2019,18146,1567814400,WSW1001,ORD1614,SERVICEPROVIDER1009,TRU1004,WSW1001
10/9/2019,10,00,00,09,3,00,37,2019,18149,1568073600,8/9/2019,08,00,00,09,3,00,36,2019,18147,1567900800,WSW1001,ORD1615,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,9/9/2019,09,00,00,09,3,00,36,2019,18148,1567987200,WSW1001,ORD1616,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,10/9/2019,10,00,00,09,3,00,37,2019,18149,1568073600,WSW1001,ORD1617,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,11/9/2019,11,00,00,09,3,00,37,2019,18150,1568160000,WSW1001,ORD1618,SERVICEPROVIDER1009,TRU1004,WSW1001
14/9/2019,14,00,00,09,3,00,37,2019,18153,1568419200,12/9/2019,12,00,00,09,3,00,37,2019,18151,1568246400,WSW1001,ORD1619,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,13/9/2019,13,00,00,09,3,00,37,2019,18152,1568332800,WSW1001,ORD1620,SERVICEPROVIDER1009,TRU1004,WSW1001
16/9/2019,16,00,00,09,3,00,37,2019,18155,1568592000,14/9/2019,14,00,00,09,3,00,37,2019,18153,1568419200,WSW1001,ORD1621,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,15/9/2019,15,00,00,09,3,00,37,2019,18154,1568505600,WSW1001,ORD1622,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,16/9/2019,16,00,00,09,3,00,37,2019,18155,1568592000,WSW1001,ORD1623,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,17/9/2019,17,00,00,09,3,00,38,2019,18156,1568678400,WSW1001,ORD1624,SERVICEPROVIDER1009,TRU1004,WSW1001
20/9/2019,20,00,00,09,3,00,38,2019,18159,1568937600,18/9/2019,18,00,00,09,3,00,38,2019,18157,1568764800,WSW1001,ORD1625,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,19/9/2019,19,00,00,09,3,00,38,2019,18158,1568851200,WSW1001,ORD1626,SERVICEPROVIDER1009,TRU1004,WSW1001
22/9/2019,22,00,00,09,3,00,38,2019,18161,1569110400,20/9/2019,20,00,00,09,3,00,38,2019,18159,1568937600,WSW1001,ORD1627,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,21/9/2019,21,00,00,09,3,00,38,2019,18160,1569024000,WSW1001,ORD1628,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,22/9/2019,22,00,00,09,3,00,38,2019,18161,1569110400,WSW1001,ORD1629,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,23/9/2019,23,00,00,09,3,00,38,2019,18162,1569196800,WSW1001,ORD1630,SERVICEPROVIDER1009,TRU1004,WSW1001
26/9/2019,26,00,00,09,3,00,39,2019,18165,1569456000,24/9/2019,24,00,00,09,3,00,39,2019,18163,1569283200,WSW1001,ORD1631,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,25/9/2019,25,00,00,09,3,00,39,2019,18164,1569369600,WSW1001,ORD1632,SERVICEPROVIDER1009,TRU1004,WSW1001
28/9/2019,28,00,00,09,3,00,39,2019,18167,1569628800,26/9/2019,26,00,00,09,3,00,39,2019,18165,1569456000,WSW1001,ORD1633,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,27/9/2019,27,00,00,09,3,00,39,2019,18166,1569542400,WSW1001,ORD1634,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,28/9/2019,28,00,00,09,3,00,39,2019,18167,1569628800,WSW1001,ORD1635,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,29/9/2019,29,00,00,09,3,00,39,2019,18168,1569715200,WSW1001,ORD1636,SERVICEPROVIDER1009,TRU1004,WSW1001
2/10/2019,02,00,00,10,4,00,40,2019,18171,1569974400,30/9/2019,30,00,00,09,3,00,39,2019,18169,1569801600,WSW1001,ORD1637,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,1/10/2019,01,00,00,10,4,00,40,2019,18170,1569888000,WSW1001,ORD1638,SERVICEPROVIDER1009,TRU1004,WSW1001
4/10/2019,04,00,00,10,4,00,40,2019,18173,1570147200,2/10/2019,02,00,00,10,4,00,40,2019,18171,1569974400,WSW1001,ORD1639,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,3/10/2019,03,00,00,10,4,00,40,2019,18172,1570060800,WSW1001,ORD1640,SERVICEPROVIDER1009,TRU1004,WSW1001
"",,,,,,,,,0,0,4/10/2019,04,00,00,10,4,00,40,2019,18173,1570147200,WSE1001,ORD1641,RETAILER1015,TRU1005,WSE1001
"",,,,,,,,,0,0,5/10/2019,05,00,00,10,4,00,40,2019,18174,1570233600,WSE1001,ORD1642,RETAILER1015,TRU1005,WSE1001
8/10/2019,08,00,00,10,4,00,41,2019,18177,1570492800,6/10/2019,06,00,00,10,4,00,40,2019,18175,1570320000,WSE1001,ORD1643,RETAILER1015,TRU1005,WSE1001
"",,,,,,,,,0,0,7/10/2019,07,00,00,10,4,00,40,2019,18176,1570406400,WSE1001,ORD1644,RETAILER1015,TRU1005,WSE1001
"",,,,,,,,,0,0,8/10/2019,08,00,00,10,4,00,41,2019,18177,1570492800,WSE1001,ORD1645,RETAILER1015,TRU1005,WSE1001
11/10/2019,11,00,00,10,4,00,41,2019,18180,1570752000,9/10/2019,09,00,00,10,4,00,41,2019,18178,1570579200,WSE1001,ORD1646,RETAILER1015,TRU1005,WSE1001
"",,,,,,,,,0,0,10/10/2019,10,00,00,10,4,00,41,2019,18179,1570665600,WSE1001,ORD1647,RETAILER1015,TRU1005,WSE1001
13/10/2019,13,00,00,10,4,00,41,2019,18182,1570924800,11/10/2019,11,00,00,10,4,00,41,2019,18180,1570752000,WSE1001,ORD1648,RETAILER1015,TRU1005,WSE1001
"",,,,,,,,,0,0,12/10/2019,12,00,00,10,4,00,41,2019,18181,1570838400,WSE1001,ORD1649,RETAILER1015,TRU1005,WSE1001
"",,,,,,,,,0,0,13/10/2019,13,00,00,10,4,00,41,2019,18182,1570924800,WSE1001,ORD1650,RETAILER1015,TRU1005,WSE1001
"",,,,,,,,,0,0,14/10/2019,14,00,00,10,4,00,41,2019,18183,1571011200,WSE1001,ORD1651,RETAILER1015,TRU1005,WSE1001
17/10/2019,17,00,00,10,4,00,42,2019,18186,1571270400,15/10/2019,15,00,00,10,4,00,42,2019,18184,1571097600,WSE1001,ORD1652,RETAILER1015,TRU1005,WSE1001
"",,,,,,,,,0,0,16/10/2019,16,00,00,10,4,00,42,2019,18185,1571184000,WSE1001,ORD1653,RETAILER1015,TRU1005,WSE1001
19/10/2019,19,00,00,10,4,00,42,2019,18188,1571443200,17/10/2019,17,00,00,10,4,00,42,2019,18186,1571270400,WSE1001,ORD1654,RETAILER1015,TRU1005,WSE1001
